id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
SSTR5	9	0.80631	0.81345	0.999255	976	1	5.2763	0.013787	0.075694	0.698426	107	6	5.2763
luciferase:1551-1570_luciferase_+	1	0.80923	0.81069	0.999255	977	0	4.2927	0.19077	0.18986	0.854484	591	1	4.2927
IL1R1	10	0.80986	0.82467	0.999255	978	1	4.8843	0.012975	0.076089	0.698426	105	9	4.8843
BAZ1A	10	0.81236	0.8262	0.999255	979	1	3.0286	0.028412	0.14035	0.802733	177	7	3.0286
CTRL0020	1	0.81346	0.8148	0.999255	980	0	4.9946	0.18654	0.18554	0.854484	583	1	4.9946
NFKB1	9	0.81368	0.81939	0.999255	981	1	3.5072	0.028754	0.13676	0.802733	180	7	3.5072
CPS1	7	0.81437	0.81465	0.999255	982	0	3.0231	0.19883	0.49924	0.973161	603	6	3.0231
ALDH2	10	0.81522	0.82793	0.999255	983	1	1.0283	0.50919	0.84812	0.999972	958	5	1.0283
ATP6V1B2	8	0.81579	0.81541	0.999255	984	1	2.227	0.071238	0.25769	0.890324	317	6	2.227
ANO1	10	0.81597	0.82851	0.999255	985	1	2.6486	0.19174	0.52827	0.976836	594	7	2.6486
ASXL1	8	0.81798	0.81756	0.999255	986	0	4.68	0.0055893	0.031003	0.532551	60	7	4.68
ABCC2	10	0.81942	0.83064	0.999255	987	1	1.748	0.29161	0.66538	0.999972	751	6	1.748
CTRL0019	1	0.82037	0.82153	0.999255	988	0	5.3162	0.17963	0.17875	0.854484	567	1	5.3162
LacZ	3	0.82074	0.81982	0.999255	989	0	3.6007	0.17926	0.35782	0.952627	566	3	3.6007
EPOR	10	0.82181	0.83247	0.999255	990	1	2.4498	0.11583	0.38996	0.956	426	8	2.4498
CTRL0096	1	0.82235	0.82344	0.999255	991	0	5.3693	0.17765	0.17707	0.854484	564	1	5.3693
GRIN2D	8	0.82418	0.82333	0.999255	992	0	3.5812	0.1507	0.43642	0.956	521	5	3.5812
SOAT1	10	0.82472	0.83465	0.999255	993	1	4.841	0.0045194	0.029731	0.532551	54	9	4.841
KAT2A	10	0.82535	0.83508	0.999255	994	1	-0.11935	0.95961	0.99498	0.999972	1212	3	-0.11935
OPRD1	9	0.8262	0.8291	0.999255	995	1	3.4661	0.018016	0.095424	0.760948	128	8	3.4661
TSPO	9	0.82881	0.83137	0.999255	996	1	3.0231	0.27642	0.63364	0.999972	734	5	3.0231
TAF5	9	0.83098	0.8333	0.999255	997	1	-0.46326	0.40852	0.76363	0.999972	865	4	-0.46326
GRIN3B	10	0.83309	0.84053	0.999255	998	1	2.7493	0.1724	0.49618	0.972764	560	8	2.7493
POLR1C	10	0.83591	0.84276	0.999255	999	1	-0.197	0.42105	0.7824	0.999972	875	4	-0.197
CTRL0003	1	0.83876	0.83955	0.999255	1000	0	5.9697	0.16124	0.16056	0.839642	542	1	5.9697
IFNAR1	10	0.84002	0.84593	0.999255	1001	1	3.628	0.020162	0.10719	0.780157	141	9	3.628
C5	8	0.84025	0.83881	0.999255	1002	0	3.6066	0.13651	0.40784	0.956	481	6	3.6066
MAOA	8	0.84025	0.83881	0.999255	1003	0	0.9094	0.38618	0.73081	0.999972	844	6	0.9094
MMP7	9	0.84073	0.84222	0.999255	1004	1	3.3648	0.071685	0.27	0.906682	321	7	3.3648
CTRL0004	1	0.84109	0.842	0.999255	1005	0	5.6702	0.15891	0.15833	0.839429	536	1	5.6702
CD3E	10	0.84257	0.848	0.999255	1006	1	4.8848	0.020703	0.10946	0.780261	143	9	4.8848
ADAR	9	0.84396	0.84548	0.999255	1007	1	1.2322	0.62957	0.90223	0.999972	1039	5	1.2322
KCNC1	9	0.84396	0.84548	0.999255	1008	1	2.7546	0.35212	0.71983	0.999972	817	6	2.7546
LacZ:1446-1465_LacZ_+	1	0.8442	0.84503	0.999255	1009	0	5.6845	0.1558	0.1551	0.830284	533	1	5.6845
MAP2	10	0.84541	0.85032	0.999255	1010	1	1.8522	0.1724	0.49618	0.972764	559	8	1.8522
TAF9	9	0.84816	0.84924	0.999255	1011	1	4.8257	0.039593	0.17335	0.854484	214	7	4.8257
CTRL0066	1	0.84856	0.84933	0.999255	1012	0	5.7426	0.15144	0.15117	0.828332	522	1	5.7426
GABRG3	7	0.84916	0.84906	0.999255	1013	0	2.3076	0.20809	0.51435	0.97442	620	6	2.3076
KAT2B	8	0.85089	0.84974	0.999255	1014	0	3.9448	0.081122	0.2831	0.906682	351	6	3.9448
LacZ:199-218_LacZ_+	1	0.85098	0.85157	0.999255	1015	0	5.7754	0.14902	0.14886	0.824748	515	1	5.7754
CD80	10	0.8525	0.85615	0.999255	1016	1	1.3506	0.24098	0.60435	0.997844	674	8	1.3506
POLE3	10	0.85419	0.85766	0.999255	1017	1	1.5759	0.47148	0.82118	0.999972	917	7	1.5759
luciferase:45-64_luciferase_+	1	0.8543	0.85482	0.999255	1018	0	5.8793	0.1457	0.1456	0.821532	505	1	5.8793
KDM4C	10	0.85624	0.85923	0.999255	1019	1	3.2512	0.040451	0.18325	0.854484	220	7	3.2512
PRDM6	10	0.85706	0.85995	0.999255	1020	1	1.3506	0.42499	0.78588	0.999972	879	6	1.3506
MCRS1	10	0.85736	0.86019	0.999255	1021	1	1.8242	0.14919	0.45545	0.966486	517	8	1.8242
RFK	10	0.85803	0.86079	0.999255	1022	1	3.26	0.098906	0.35424	0.951349	393	7	3.26
luciferase:1042-1061_luciferase_+	1	0.85862	0.85953	0.999255	1023	0	6.2487	0.14138	0.14162	0.802733	500	1	6.2487
KDM1B	10	0.859	0.86158	0.999255	1024	1	2.5675	0.11955	0.39706	0.956	435	8	2.5675
CTRL0026	1	0.85913	0.86005	0.999255	1025	0	5.904	0.14087	0.14104	0.802733	499	1	5.904
TPH1	8	0.85974	0.85832	0.999255	1026	0	5.3485	0.010124	0.053365	0.671809	87	6	5.3485
RNF40	10	0.86338	0.86513	0.999255	1027	1	2.8719	0.24932	0.61647	0.997844	692	6	2.8719
CTRL0086	1	0.8657	0.86669	0.999255	1028	0	6.3385	0.1343	0.13459	0.795863	476	1	6.3385
CTRL0084	1	0.86738	0.8683	0.999255	1029	0	6.0282	0.13262	0.13303	0.790764	470	1	6.0282
luciferase:1613-1632_luciferase_-	1	0.86811	0.86902	0.999255	1030	0	6.0247	0.13189	0.13227	0.790764	465	1	6.0247
RNF2	10	0.86834	0.86968	0.999255	1031	1	3.3722	0.012975	0.076089	0.698426	104	9	3.3722
CTRL0016	1	0.86837	0.86921	0.999255	1032	0	6.0471	0.13163	0.13202	0.790764	464	1	6.0471
NCOA2	10	0.86917	0.87047	0.999255	1033	1	3.4937	0.084866	0.32035	0.91863	362	8	3.4937
LacZ:2370-2389_LacZ_-	1	0.86963	0.87033	0.999255	1034	0	6.072	0.13037	0.13066	0.790764	463	1	6.072
MMP23A	5	0.87	0.86955	0.999255	1035	0	3.5801	0.25379	0.52442	0.975847	699	4	3.5801
SLC6A8	10	0.87027	0.87141	0.999255	1036	1	3.2162	0.157	0.46899	0.966486	534	7	3.2162
SMS	10	0.87041	0.87156	0.999255	1037	1	3.9033	0.037228	0.17207	0.854484	207	9	3.9033
luciferase:970-989_luciferase_-	1	0.8714	0.8721	0.999255	1038	0	6.3501	0.1286	0.12905	0.790764	461	1	6.3501
CTRL0007	1	0.87209	0.87276	0.999255	1039	0	6.3764	0.12791	0.12831	0.790764	454	1	6.3764
CTRL0024	1	0.8726	0.87326	0.999255	1040	0	6.1725	0.1274	0.12778	0.790764	452	1	6.1725
CTRL0021	1	0.87295	0.87356	0.999255	1041	0	6.3327	0.12705	0.12754	0.790764	449	1	6.3327
ACE	9	0.87298	0.87366	0.999255	1042	0	0.20151	0.58694	0.88196	0.999972	1011	4	0.20151
GABRA4	9	0.87298	0.87366	0.999255	1043	0	3.3172	0.084817	0.30567	0.914806	361	6	3.3172
CXCR4	9	0.87298	0.87366	0.999255	1044	0	2.5093	0.39997	0.75722	0.999972	860	5	2.5093
RRM2B	9	0.87298	0.87366	0.999255	1045	0	5.0107	0.024663	0.12263	0.789721	164	5	5.0107
ARID4A	9	0.87298	0.87366	0.999255	1046	0	3.4973	0.093633	0.33002	0.91863	379	8	3.4973
SCN1A	9	0.87298	0.87366	0.999255	1047	0	3.1979	0.24394	0.59137	0.997779	683	7	3.1979
PDE4A	10	0.87306	0.87401	0.999255	1048	1	2.3664	0.26301	0.63556	0.999972	714	7	2.3664
CTRL0094	1	0.87364	0.87434	0.999255	1049	0	6.4631	0.12636	0.12687	0.790764	448	1	6.4631
HDAC1	10	0.87407	0.87503	0.999255	1050	1	4.085	0.05454	0.23125	0.87257	274	8	4.085
CKB	10	0.8742	0.87517	0.999255	1051	1	2.7363	0.041926	0.18847	0.854484	223	7	2.7363
P2RX4	10	0.8748	0.87562	0.999255	1052	1	4.0393	0.0047943	0.031405	0.532551	57	8	4.0393
NSUN3	7	0.87524	0.87547	0.999255	1053	0	2.7176	0.21751	0.52936	0.976836	635	6	2.7176
GABRG1	9	0.87804	0.87847	0.999255	1054	0	4.0569	0.0077705	0.045508	0.650875	76	6	4.0569
luciferase:1041-1060_luciferase_+	1	0.87925	0.87994	0.999255	1055	0	6.4677	0.12075	0.12126	0.789172	438	1	6.4677
HTR2B	10	0.8799	0.88105	0.999255	1056	1	2.7425	0.12061	0.39934	0.956	437	8	2.7425
CTRL0034	1	0.8818	0.88255	0.999255	1057	0	6.2564	0.1182	0.11871	0.789172	433	1	6.2564
JAK1	7	0.88223	0.88213	0.999255	1058	0	4.9366	0.044534	0.18001	0.854484	230	5	4.9366
SLC22A8	8	0.88488	0.88341	0.999255	1059	0	0.99271	0.61586	0.88128	0.999972	1027	4	0.99271
PARP2	8	0.88488	0.88341	0.999255	1060	0	5.1791	0.00035437	0.0025557	0.247834	9	7	5.1791
CD19	8	0.88488	0.88341	0.999255	1061	0	3.0603	0.11583	0.36388	0.956	428	7	3.0603
RPL8	8	0.88488	0.88341	0.999255	1062	0	2.231	0.28992	0.62935	0.999972	749	6	2.231
ASH2L	8	0.88488	0.88341	0.999255	1063	0	0.64793	0.78187	0.94827	0.999972	1130	4	0.64793
LOXL2	8	0.88488	0.88341	0.999255	1064	0	1.5859	0.35781	0.70277	0.999972	821	6	1.5859
IL6R	8	0.88488	0.88341	0.999255	1065	0	3.2479	0.088939	0.30239	0.914163	370	7	3.2479
GUCY1A2	9	0.88516	0.88534	0.999255	1066	0	2.7176	0.23174	0.57486	0.991689	657	7	2.7176
GLRA1	9	0.88595	0.88606	0.999255	1067	0	1.559	0.073107	0.27359	0.906682	324	8	1.559
CTRL0070	1	0.88599	0.88679	0.999255	1068	0	6.5655	0.11401	0.11445	0.787871	423	1	6.5655
GLP2R	9	0.88807	0.88819	0.999255	1069	0	2.1464	0.25837	0.61104	0.997844	706	7	2.1464
HDAC8	9	0.88956	0.88956	0.999255	1070	0	2.3573	0.38203	0.74409	0.999972	841	6	2.3573
CTRL0043	1	0.88961	0.89052	0.999255	1071	0	6.6497	0.11039	0.11104	0.784938	413	1	6.6497
APBB1	10	0.89106	0.89211	0.999255	1072	0	2.4144	0.2271	0.5838	0.99239	654	7	2.4144
EYA3	10	0.89106	0.89211	0.999255	1073	0	2.3993	0.071494	0.28308	0.906682	320	7	2.3993
TOP2A	9	0.89899	0.89916	0.999255	1074	0	2.3299	0.43483	0.78271	0.999972	891	6	2.3299
GABRQ	10	0.89901	0.9003	0.999255	1075	0	3.0082	0.07658	0.2976	0.911321	333	9	3.0082
PRDM13	10	0.89901	0.9003	0.999255	1076	0	3.8498	0.02379	0.12207	0.789721	160	9	3.8498
TNF	10	0.89901	0.9003	0.999255	1077	0	3.4282	0.13246	0.42303	0.956	467	8	3.4282
MAPK1	10	0.89901	0.9003	0.999255	1078	0	2.67	0.028504	0.14075	0.802733	178	8	2.67
SUPT7L	10	0.89901	0.9003	0.999255	1079	0	1.4643	0.48736	0.83277	0.999972	936	7	1.4643
TRPA1	8	0.89915	0.8976	0.999255	1080	0	3.2726	0.12849	0.39093	0.956	459	7	3.2726
CTRL0097	1	0.89972	0.90059	0.999255	1081	0	6.8085	0.10028	0.10086	0.773132	396	1	6.8085
THUMPD3	28	0.90036	0.96776	0.999255	1082	3	3.3604	0.013997	0.11513	0.787871	108	18	3.3604
CTRL0082	1	0.90256	0.90335	0.999255	1083	0	6.6014	0.097436	0.097702	0.765435	386	1	6.6014
LEF1	10	0.9041	0.90541	0.999255	1084	0	0.19728	0.75955	0.95461	0.999972	1117	5	0.19728
CDY1	10	0.90638	0.90765	0.999255	1085	0	4.9577	0.005749	0.037427	0.562968	63	8	4.9577
ABAT	10	0.9076	0.90891	0.999255	1086	0	1.1995	0.30162	0.6759	0.999972	756	6	1.1995
EYA1	10	0.9083	0.90972	0.999255	1087	0	4.3389	0.026626	0.13308	0.790764	171	9	4.3389
CTRL0033	1	0.91128	0.91194	0.999255	1088	0	7.0509	0.088715	0.088743	0.747626	369	1	7.0509
DRD2	10	0.91186	0.9132	0.999255	1089	0	3.1995	0.095587	0.34654	0.93886	385	8	3.1995
CCR5	10	0.91205	0.91341	0.999255	1090	0	6.374	0.00064327	0.0049304	0.303218	17	8	6.374
GCGR	9	0.91214	0.9125	0.999255	1091	0	3.19	0.25086	0.60114	0.997844	696	7	3.19
IFNGR1	9	0.91214	0.9125	0.999255	1092	0	2.3076	0.13989	0.43148	0.956	497	7	2.3076
CHRM4	9	0.91214	0.9125	0.999255	1093	0	0.91351	0.76047	0.94785	0.999972	1118	5	0.91351
PRDX5	9	0.91214	0.9125	0.999255	1094	0	2.5579	0.13251	0.41841	0.956	468	7	2.5579
AVPR2	9	0.91214	0.9125	0.999255	1095	0	4.3134	0.075813	0.2811	0.906682	331	7	4.3134
PRDM5	9	0.91214	0.9125	0.999255	1096	0	4.5297	0.049028	0.20409	0.854484	246	7	4.5297
PDE10A	9	0.91214	0.9125	0.999255	1097	0	3.6072	0.20023	0.52963	0.976836	605	7	3.6072
PTGIS	9	0.91214	0.9125	0.999255	1098	0	3.8538	0.092203	0.32585	0.91863	377	7	3.8538
VDR	9	0.91214	0.9125	0.999255	1099	0	3.6749	0.058507	0.23268	0.87257	286	6	3.6749
TAF10	9	0.91214	0.9125	0.999255	1100	0	4.295	0.020159	0.10528	0.773132	140	8	4.295
SIRT7	9	0.91214	0.9125	0.999255	1101	0	2.4045	0.16995	0.48201	0.968599	556	7	2.4045
POLE	9	0.91214	0.9125	0.999255	1102	0	0.31514	0.78211	0.95473	0.999972	1131	4	0.31514
UHRF1	9	0.91214	0.9125	0.999255	1103	0	1.2973	0.1407	0.43274	0.956	498	5	1.2973
OXTR	10	0.91283	0.91412	0.999255	1104	0	2.6908	0.07658	0.2976	0.911321	334	9	2.6908
YES1	10	0.91354	0.91476	0.999255	1105	0	4.9401	0.0085115	0.05293	0.671809	80	8	4.9401
KDM6A	8	0.918	0.91654	0.999255	1106	0	6.7172	0.0016709	0.010364	0.38826	30	7	6.7172
MMP8	10	0.91828	0.91936	0.999255	1107	0	4.1557	0.0098265	0.059981	0.671809	86	9	4.1557
FGFR3	8	0.91838	0.91692	0.999255	1108	0	0.96103	0.63931	0.89294	0.999972	1046	5	0.96103
HSD3B2	7	0.92075	0.92084	0.999255	1109	0	2.9144	0.089723	0.29181	0.908628	373	5	2.9144
EGFR	8	0.92108	0.91981	0.999255	1110	0	3.8755	0.12518	0.3841	0.956	445	6	3.8755
CTRL0040	1	0.92139	0.92198	0.999255	1111	0	7.0061	0.078613	0.079148	0.721122	343	1	7.0061
GART	10	0.92197	0.92305	0.999255	1112	0	2.5171	0.034167	0.16155	0.839642	192	8	2.5171
HNRNPA2B1	25	0.92338	0.96896	0.999255	1113	1	4.0731	0.0096682	0.082577	0.730826	84	19	4.0731
ATXN7	8	0.92514	0.92403	0.999255	1114	0	2.5425	0.13621	0.40718	0.956	480	7	2.5425
CENPE	9	0.92759	0.92819	0.999255	1115	0	1.2703	0.53224	0.84963	0.999972	972	6	1.2703
PLG	9	0.93062	0.93112	0.999255	1116	0	4.0006	0.10905	0.36884	0.956	409	6	4.0006
MYOD1	9	0.93185	0.93232	0.999255	1117	0	2.3256	0.3149	0.68089	0.999972	773	7	2.3256
CD276	20	0.93258	0.96302	0.999255	1118	1	2.7892	0.0021214	0.02181	0.46253	37	17	2.7892
ATXN3L	10	0.93294	0.93367	0.999255	1119	0	3.5543	0.04539	0.20046	0.854484	232	9	3.5543
EPC1	10	0.93294	0.93367	0.999255	1120	0	5.0625	0.0018136	0.012779	0.416232	33	9	5.0625
USP28	10	0.93294	0.93367	0.999255	1121	0	5.0888	0.010466	0.063322	0.683212	90	9	5.0888
F9	10	0.93294	0.93367	0.999255	1122	0	4.4676	0.017568	0.096511	0.760948	126	8	4.4676
CDYL	9	0.93358	0.93413	0.999255	1123	0	2.8327	0.20029	0.52972	0.976836	606	7	2.8327
LacZ:1607-1626_LacZ_+	1	0.93365	0.93388	0.999255	1124	0	7.2666	0.066353	0.066864	0.685355	311	1	7.2666
LacZ:1690-1709_LacZ_+	1	0.93447	0.93459	0.999255	1125	0	7.2855	0.065533	0.06593	0.685355	308	1	7.2855
CTRL0090	1	0.93563	0.93576	0.999255	1126	0	7.3049	0.064367	0.064795	0.685242	304	1	7.3049
luciferase:305-324_luciferase_-	1	0.93589	0.93602	0.999255	1127	0	7.3144	0.064108	0.064513	0.685242	301	1	7.3144
SDHD	9	0.93615	0.93673	0.999255	1128	0	1.577	0.53224	0.84963	0.999972	971	6	1.577
LacZ:1798-1817_LacZ_-	1	0.93943	0.93958	0.999255	1129	0	7.3991	0.060568	0.061173	0.671809	294	1	7.3991
LacZ:154-173_LacZ_+	1	0.94055	0.94065	0.999255	1130	0	7.4366	0.059446	0.059957	0.671809	291	1	7.4366
TRDMT1	12	0.94216	0.94136	0.999255	1131	0	2.5914	0.011442	0.073408	0.694554	95	8	2.5914
BAP1	9	0.94255	0.94286	0.999255	1132	0	5.5282	0.0089534	0.051755	0.671809	82	8	5.5282
DPP4	9	0.94255	0.94286	0.999255	1133	0	4.272	0.025942	0.12699	0.790764	169	8	4.272
HMGCR	9	0.94255	0.94286	0.999255	1134	0	2.7546	0.22064	0.55879	0.984312	643	6	2.7546
MAP3K12	10	0.94257	0.9428	0.999255	1135	0	1.7306	0.22222	0.57642	0.99239	644	8	1.7306
CTRL0081	1	0.94336	0.94337	0.999255	1136	0	7.4943	0.05664	0.056826	0.671809	281	1	7.4943
CTRL0046	1	0.94448	0.94457	0.999255	1137	0	7.5169	0.055517	0.055739	0.671809	279	1	7.5169
SCNN1B	8	0.94483	0.94361	0.999255	1138	0	0.83653	0.46682	0.7954	0.999972	912	5	0.83653
ACE2	8	0.94483	0.94361	0.999255	1139	0	2.8412	0.23922	0.56749	0.984506	670	6	2.8412
CTRL0077	1	0.9453	0.94546	0.999255	1140	0	7.5441	0.054697	0.054854	0.671809	275	1	7.5441
CTRL0076	1	0.94608	0.94618	0.999255	1141	0	7.314	0.05392	0.054146	0.671809	270	1	7.314
LacZ:180-199_LacZ_-	1	0.94643	0.94655	0.999255	1142	0	7.5701	0.053575	0.053783	0.671809	268	1	7.5701
GABRA1	9	0.94684	0.94726	0.999255	1143	0	3.7968	0.040403	0.176	0.854484	219	8	3.7968
luciferase:1385-1404_luciferase_+	1	0.94768	0.94784	0.999255	1144	0	7.5941	0.052323	0.052576	0.671809	263	1	7.5941
CTRL0036	1	0.94841	0.94853	0.999255	1145	0	7.8566	0.051589	0.051835	0.671809	259	1	7.8566
LEO1	10	0.94902	0.94942	0.999255	1146	0	3.5147	0.0077391	0.048583	0.671809	74	7	3.5147
CDC73	10	0.95165	0.95221	0.999255	1147	0	0.93707	0.71706	0.94022	0.999972	1095	6	0.93707
PCGF1	10	0.95534	0.95598	0.999255	1148	0	3.6385	0.083094	0.3154	0.91863	355	8	3.6385
CD86	26	0.95541	0.98113	0.999255	1149	2	3.1389	0.11176	0.47084	0.966486	417	19	3.1389
CD4	10	0.95817	0.95877	0.999255	1150	0	3.238	0.036643	0.16995	0.854484	205	8	3.238
LEPR	10	0.95817	0.95877	0.999255	1151	0	2.5279	0.065224	0.26445	0.90234	307	9	2.5279
ADRB1	10	0.95817	0.95877	0.999255	1152	0	1.6708	0.12807	0.41442	0.956	456	8	1.6708
PHC1	10	0.95985	0.96043	0.999255	1153	0	4.1592	0.020747	0.10961	0.780261	145	9	4.1592
UBE2U	10	0.96023	0.96083	0.999255	1154	0	4.3258	0.011051	0.066341	0.685355	94	9	4.3258
F2	8	0.96032	0.95942	0.999255	1155	0	4.2779	0.014302	0.072523	0.694554	111	7	4.2779
ADRA1A	10	0.9614	0.96216	0.999255	1156	0	4.641	0.016643	0.09259	0.760948	122	9	4.641
PLA2G6	9	0.96159	0.96176	0.999255	1157	0	2.0886	0.045864	0.19367	0.854484	233	8	2.0886
USP50	9	0.96159	0.96176	0.999255	1158	0	5.5864	0.015452	0.083865	0.730826	115	8	5.5864
CCKAR	9	0.96159	0.96176	0.999255	1159	0	6.023	0.00025501	0.0019198	0.247834	6	8	6.023
SCN9A	9	0.96159	0.96176	0.999255	1160	0	2.8141	0.023882	0.11981	0.789172	162	8	2.8141
HOPX	9	0.96159	0.96176	0.999255	1161	0	2.5629	0.19957	0.52848	0.976836	604	6	2.5629
PRDM4	9	0.96159	0.96176	0.999255	1162	0	1.9476	0.034806	0.15719	0.836977	195	7	1.9476
SUPT3H	9	0.96159	0.96176	0.999255	1163	0	2.1284	0.33111	0.69916	0.999972	789	7	2.1284
SLC22A6	9	0.96159	0.96176	0.999255	1164	0	1.5049	0.42662	0.77693	0.999972	881	6	1.5049
CTRL0060	1	0.96464	0.96517	0.999255	1165	0	8.442	0.035357	0.035229	0.548502	198	1	8.442
CTRL0053	1	0.9649	0.9654	0.999255	1166	0	8.4504	0.035098	0.034971	0.548502	197	1	8.4504
LacZ:2115-2134_LacZ_+	1	0.96836	0.9688	0.999255	1167	0	8.4805	0.031644	0.031607	0.532551	185	1	8.4805
LacZ:1878-1897_LacZ_-	1	0.96961	0.97	0.999255	1168	0	8.2422	0.030392	0.030504	0.532551	183	1	8.2422
HAT1	8	0.97036	0.96959	0.999255	1169	0	4.1762	0.016204	0.080685	0.729725	119	8	4.1762
Luciferase	4	0.97242	0.97301	0.999255	1170	0	3.1882	0.027583	0.085716	0.732983	175	4	3.1882
LacZ:1182-1201_LacZ_-	1	0.97259	0.97293	0.999255	1171	0	8.6667	0.027413	0.027373	0.520107	174	1	8.6667
SETMAR	9	0.97274	0.97334	0.999255	1172	0	3.3716	0.04162	0.18017	0.854484	221	8	3.3716
SUV39H2	10	0.97326	0.97334	0.999255	1173	0	5.7968	0.0025914	0.017906	0.423553	44	8	5.7968
OPRM1	10	0.97326	0.97334	0.999255	1174	0	2.9252	0.083234	0.31583	0.91863	357	9	2.9252
UBE2A	10	0.97326	0.97334	0.999255	1175	0	4.7837	0.0030795	0.021392	0.461612	47	9	4.7837
MGEA5	10	0.97326	0.97334	0.999255	1176	0	5.7157	0.0011856	0.00844	0.357972	23	9	5.7157
AVPR1B	10	0.97326	0.97334	0.999255	1177	0	3.7812	0.047005	0.20598	0.854484	239	9	3.7812
PTGER3	10	0.97326	0.97334	0.999255	1178	0	3.5312	0.017496	0.096205	0.760948	125	8	3.5312
UTY	10	0.97326	0.97334	0.999255	1179	0	2.4854	0.12548	0.40924	0.956	447	8	2.4854
C4A	10	0.97326	0.97334	0.999255	1180	0	3.1263	0.2011	0.54366	0.982543	607	8	3.1263
MAPT	10	0.97326	0.97334	0.999255	1181	0	2.8049	0.016604	0.09247	0.760948	121	8	2.8049
NPR2	10	0.97326	0.97334	0.999255	1182	0	5.5978	0.00049997	0.0038678	0.264301	15	9	5.5978
THRB	10	0.97326	0.97334	0.999255	1183	0	3.0056	0.10778	0.37325	0.956	407	7	3.0056
CYSLTR1	10	0.97326	0.97334	0.999255	1184	0	3.0211	0.1391	0.43587	0.956	494	8	3.0211
ABCA1	10	0.97326	0.97334	0.999255	1185	0	2.4177	0.34178	0.71374	0.999972	808	7	2.4177
CTRL0093	1	0.97483	0.97502	0.999255	1186	0	8.5688	0.025168	0.025078	0.497525	167	1	8.5688
PCSK9	9	0.9752	0.97599	0.999255	1187	0	2.5579	0.036188	0.16178	0.839642	202	8	2.5579
CTRL0055	1	0.97613	0.97627	0.999255	1188	0	8.4987	0.023873	0.023847	0.480847	161	1	8.4987
luciferase:83-102_luciferase_+	1	0.97656	0.97676	0.999255	1189	0	8.9691	0.023442	0.023452	0.480776	155	1	8.9691
CTRL0048	1	0.97785	0.97802	0.999255	1190	0	9.046	0.022146	0.022366	0.46627	150	1	9.046
FLT1	9	0.97812	0.9788	0.999255	1191	0	5.3487	0.013254	0.073062	0.694554	106	8	5.3487
KLKB1	9	0.97812	0.9788	0.999255	1192	0	3.6691	0.08789	0.31399	0.91863	367	8	3.6691
ABL1	9	0.97812	0.9788	0.999255	1193	0	1.8373	0.058207	0.23178	0.87257	285	8	1.8373
PGR	8	0.97826	0.97764	0.999255	1194	0	3.308	0.021741	0.10452	0.773132	148	8	3.308
AMY2A	9	0.97976	0.98019	0.999255	1195	0	1.5049	0.020239	0.1056	0.773132	142	9	1.5049
luciferase:1043-1062_luciferase_+	1	0.98027	0.98027	0.999255	1196	0	9.1123	0.019729	0.02008	0.448462	139	1	9.1123
CTRL0045	1	0.98122	0.98119	0.999255	1197	0	8.819	0.018779	0.019001	0.437752	132	1	8.819
ELK4	9	0.98193	0.98225	0.999255	1198	0	3.8538	0.01807	0.095802	0.760948	129	9	3.8538
luciferase:1220-1239_luciferase_+	1	0.98234	0.98249	0.999255	1199	0	8.8815	0.017657	0.017866	0.423553	127	1	8.8815
CTRL0031	1	0.98355	0.98381	0.999255	1200	0	8.9361	0.016448	0.016594	0.423553	120	1	8.9361
CA1	10	0.98387	0.98411	0.999255	1201	0	3.5127	0.084508	0.31924	0.91863	360	9	3.5127
LacZ:1749-1768_LacZ_+	1	0.9839	0.98418	0.999255	1202	0	8.9727	0.016103	0.016224	0.423553	118	1	8.9727
IFNGR2	9	0.98448	0.98481	0.999255	1203	0	2.3299	0.015515	0.084066	0.730826	116	9	2.3299
CD44	10	0.98466	0.98486	0.999255	1204	0	3.4835	0.054776	0.23214	0.87257	276	9	3.4835
NR1I2	9	0.98777	0.98775	0.999255	1205	0	3.0502	0.012233	0.068305	0.688646	100	9	3.0502
CTRL0042	1	0.98787	0.98797	0.999255	1206	0	9.2175	0.012131	0.011925	0.407453	98	1	9.2175
ADH1C	10	0.98843	0.9884	0.999255	1207	0	3.5732	0.011568	0.068868	0.688682	96	10	3.5732
HCAR2	10	0.98911	0.98906	0.999255	1208	0	5.3176	0.0019486	0.01356	0.423553	34	10	5.3176
WAC	8	0.98978	0.98987	0.999255	1209	0	5.2922	0.0059762	0.033217	0.544752	64	8	5.2922
EHMT1	10	0.99013	0.99001	0.999255	1210	0	4.8897	0.0024496	0.016997	0.423553	42	10	4.8897
PNP	9	0.99026	0.99025	0.999255	1211	0	4.2861	0.0097409	0.055812	0.671809	85	9	4.2861
SLC22A11	10	0.99165	0.99162	0.999255	1212	0	4.5804	0.0083482	0.052004	0.671809	79	10	4.5804
LacZ:1241-1260_LacZ_+	1	0.9921	0.99215	0.999255	1213	0	9.6763	0.0079002	0.0075465	0.341761	78	1	9.6763
LacZ:1987-2006_LacZ_-	1	0.99219	0.99223	0.999255	1214	0	9.7024	0.0078138	0.007474	0.341761	77	1	9.7024
CTRL0012	1	0.9927	0.99278	0.999255	1215	0	9.9984	0.0072958	0.0069911	0.341761	72	1	9.9984
